Version;Date_of_report;Date_of_statistics_week_start;Variant_code;Variant_name;ECDC_category;WHO_category;May_include_samples_listed_before;Sample_size;Variant_cases
3;2022-01-06 20:17:41;2021-05-03;B.1.617.2+S:K417N;;VUM;;True;1687;0
3;2022-01-06 20:17:41;2021-05-03;C.1.2;;VUM;VUM;False;1687;0
3;2022-01-06 20:17:41;2021-05-03;B.1.617.2+S:E484del;;VUM;;True;1687;0
3;2022-01-06 20:17:41;2021-05-03;B.1.617.2+S:Q613H;;VUM;;True;1687;0
3;2022-01-06 20:17:41;2021-05-03;B.1.617.2+S:Q677H;;VUM;;True;1687;0
3;2022-01-06 20:17:41;2021-05-03;B.1.640;;VUM;VUM;False;1687;0
3;2022-01-06 20:17:41;2021-05-03;B.1.1.7;Alpha;DEV;VOI;False;1687;1633
3;2022-01-06 20:17:41;2021-05-03;B.1.525;;DEV;VUM;False;1687;0
3;2022-01-06 20:17:41;2021-05-03;B.1.617.1;;DEV;VUM;False;1687;0
3;2022-01-06 20:17:41;2021-05-03;B.1.526;;DEV;VUM;False;1687;0
3;2022-01-06 20:17:41;2021-05-03;B.1.1.519;;DEV;VUM;False;1687;0
3;2022-01-06 20:17:41;2021-05-03;B.1.630;;;VUM;False;1687;0
3;2022-01-06 20:17:41;2021-05-03;AZ.5;;;VUM;True;1687;0
3;2022-01-06 20:17:41;2021-05-10;B.1.351;Beta;VOC;VOC;False;1650;8
3;2022-01-06 20:17:41;2021-05-10;P.1;Gamma;VOC;VOC;False;1650;32
3;2022-01-06 20:17:41;2021-05-10;B.1.617.2;Delta;VOC;VOC;False;1650;11
3;2022-01-06 20:17:41;2021-05-10;B.1.1.529;Omicron;VOC;VOC;False;1650;0
3;2022-01-06 20:17:41;2021-05-10;B.1.621;Mu;VOI;VOI;False;1650;3
3;2022-01-06 20:17:41;2021-05-10;C.37;Lambda;VOI;VOI;False;1650;0
3;2022-01-06 20:17:41;2021-05-10;AY.4.2;;VOI;;True;1650;0
3;2022-01-06 20:17:41;2021-05-10;C.36+S:L452R;;VUM;;False;1650;3
3;2022-01-06 20:17:41;2021-05-10;B.1.1.318;;VUM;;False;1650;0
3;2022-01-06 20:17:41;2021-05-10;P.1+S:P681H;;VUM;;True;1650;0
3;2022-01-06 20:17:41;2021-05-10;B.1.617.2+S:K417N;;VUM;;True;1650;0
3;2022-01-06 20:17:41;2021-05-10;C.1.2;;VUM;VUM;False;1650;0
3;2022-01-06 20:17:41;2021-05-10;B.1.617.2+S:E484del;;VUM;;True;1650;0
3;2022-01-06 20:17:41;2021-05-10;B.1.617.2+S:Q613H;;VUM;;True;1650;0
3;2022-01-06 20:17:41;2021-05-10;B.1.617.2+S:Q677H;;VUM;;True;1650;0
3;2022-01-06 20:17:41;2021-05-10;B.1.640;;VUM;VUM;False;1650;0
3;2022-01-06 20:17:41;2021-05-10;B.1.1.7;Alpha;DEV;VOI;False;1650;1589
3;2022-01-06 20:17:41;2021-05-10;B.1.525;;DEV;VUM;False;1650;1
3;2022-01-06 20:17:41;2021-05-10;B.1.617.1;;DEV;VUM;False;1650;0
3;2022-01-06 20:17:41;2021-05-10;B.1.526;;DEV;VUM;False;1650;0
3;2022-01-06 20:17:41;2021-05-10;B.1.1.519;;DEV;VUM;False;1650;0
3;2022-01-06 20:17:41;2021-05-10;B.1.630;;;VUM;False;1650;0
3;2022-01-06 20:17:41;2021-05-10;AZ.5;;;VUM;True;1650;0
3;2022-01-06 20:17:41;2021-05-17;B.1.351;Beta;VOC;VOC;False;1370;3
3;2022-01-06 20:17:41;2021-05-17;P.1;Gamma;VOC;VOC;False;1370;32
3;2022-01-06 20:17:41;2021-05-17;B.1.617.2;Delta;VOC;VOC;False;1370;10
3;2022-01-06 20:17:41;2021-05-17;B.1.1.529;Omicron;VOC;VOC;False;1370;0
3;2022-01-06 20:17:41;2021-05-17;B.1.621;Mu;VOI;VOI;False;1370;5
3;2022-01-06 20:17:41;2021-05-17;C.37;Lambda;VOI;VOI;False;1370;0
3;2022-01-06 20:17:41;2021-05-17;AY.4.2;;VOI;;True;1370;0
3;2022-01-06 20:17:41;2021-05-17;C.36+S:L452R;;VUM;;False;1370;3
3;2022-01-06 20:17:41;2021-05-17;B.1.1.318;;VUM;;False;1370;0
3;2022-01-06 20:17:41;2021-05-17;P.1+S:P681H;;VUM;;True;1370;2
3;2022-01-06 20:17:41;2021-05-17;B.1.617.2+S:K417N;;VUM;;True;1370;0
3;2022-01-06 20:17:41;2021-05-17;C.1.2;;VUM;VUM;False;1370;0
3;2022-01-06 20:17:41;2021-05-17;B.1.617.2+S:E484del;;VUM;;True;1370;0
3;2022-01-06 20:17:41;2021-05-17;B.1.617.2+S:Q613H;;VUM;;True;1370;0
3;2022-01-06 20:17:41;2021-05-17;B.1.617.2+S:Q677H;;VUM;;True;1370;0
3;2022-01-06 20:17:41;2021-05-17;B.1.640;;VUM;VUM;False;1370;0
3;2022-01-06 20:17:41;2021-05-17;B.1.1.7;Alpha;DEV;VOI;False;1370;1316
3;2022-01-06 20:17:41;2021-05-17;B.1.525;;DEV;VUM;False;1370;0
3;2022-01-06 20:17:41;2021-05-17;B.1.617.1;;DEV;VUM;False;1370;0
3;2022-01-06 20:17:41;2021-05-17;B.1.526;;DEV;VUM;False;1370;0
3;2022-01-06 20:17:41;2021-05-17;B.1.1.519;;DEV;VUM;False;1370;0
3;2022-01-06 20:17:41;2021-05-17;B.1.630;;;VUM;False;1370;0
3;2022-01-06 20:17:41;2021-05-17;AZ.5;;;VUM;True;1370;0
3;2022-01-06 20:17:41;2021-05-24;B.1.351;Beta;VOC;VOC;False;1323;3
3;2022-01-06 20:17:41;2021-05-24;P.1;Gamma;VOC;VOC;False;1323;16
3;2022-01-06 20:17:41;2021-05-24;B.1.617.2;Delta;VOC;VOC;False;1323;23
3;2022-01-06 20:17:41;2021-05-24;B.1.1.529;Omicron;VOC;VOC;False;1323;0
3;2022-01-06 20:17:41;2021-05-24;B.1.621;Mu;VOI;VOI;False;1323;0
3;2022-01-06 20:17:41;2021-05-24;C.37;Lambda;VOI;VOI;False;1323;1
3;2022-01-06 20:17:41;2021-05-24;AY.4.2;;VOI;;True;1323;0
3;2022-01-06 20:17:41;2021-05-24;C.36+S:L452R;;VUM;;False;1323;2
3;2022-01-06 20:17:41;2021-05-24;B.1.1.318;;VUM;;False;1323;1
3;2022-01-06 20:17:41;2021-05-24;P.1+S:P681H;;VUM;;True;1323;0
3;2022-01-06 20:17:41;2021-05-24;B.1.617.2+S:K417N;;VUM;;True;1323;0
3;2022-01-06 20:17:41;2021-05-24;C.1.2;;VUM;VUM;False;1323;0
3;2022-01-06 20:17:41;2021-05-24;B.1.617.2+S:E484del;;VUM;;True;1323;0
3;2022-01-06 20:17:41;2021-05-24;B.1.617.2+S:Q613H;;VUM;;True;1323;0
3;2022-01-06 20:17:41;2021-05-24;B.1.617.2+S:Q677H;;VUM;;True;1323;0
3;2022-01-06 20:17:41;2021-05-24;B.1.640;;VUM;VUM;False;1323;0
3;2022-01-06 20:17:41;2021-05-24;B.1.1.7;Alpha;DEV;VOI;False;1323;1270
3;2022-01-06 20:17:41;2021-05-24;B.1.525;;DEV;VUM;False;1323;0
3;2022-01-06 20:17:41;2021-05-24;B.1.617.1;;DEV;VUM;False;1323;0
3;2022-01-06 20:17:41;2021-05-24;B.1.526;;DEV;VUM;False;1323;0
3;2022-01-06 20:17:41;2021-05-24;B.1.1.519;;DEV;VUM;False;1323;0
3;2022-01-06 20:17:41;2021-05-24;B.1.630;;;VUM;False;1323;0
3;2022-01-06 20:17:41;2021-05-24;AZ.5;;;VUM;True;1323;0
3;2022-01-06 20:17:41;2021-05-31;B.1.351;Beta;VOC;VOC;False;1272;0
3;2022-01-06 20:17:41;2021-05-31;P.1;Gamma;VOC;VOC;False;1272;23
3;2022-01-06 20:17:41;2021-05-31;B.1.617.2;Delta;VOC;VOC;False;1272;48
3;2022-01-06 20:17:41;2021-05-31;B.1.1.529;Omicron;VOC;VOC;False;1272;0
3;2022-01-06 20:17:41;2021-05-31;B.1.621;Mu;VOI;VOI;False;1272;4
3;2022-01-06 20:17:41;2021-05-31;C.37;Lambda;VOI;VOI;False;1272;0
3;2022-01-06 20:17:41;2021-05-31;AY.4.2;;VOI;;True;1272;0
3;2022-01-06 20:17:41;2021-05-31;C.36+S:L452R;;VUM;;False;1272;10
3;2022-01-06 20:17:41;2021-05-31;B.1.1.318;;VUM;;False;1272;2
3;2022-01-06 20:17:41;2021-05-31;P.1+S:P681H;;VUM;;True;1272;1
3;2022-01-06 20:17:41;2021-05-31;B.1.617.2+S:K417N;;VUM;;True;1272;0
3;2022-01-06 20:17:41;2021-05-31;C.1.2;;VUM;VUM;False;1272;0
3;2022-01-06 20:17:41;2021-05-31;B.1.617.2+S:E484del;;VUM;;True;1272;0
3;2022-01-06 20:17:41;2021-05-31;B.1.617.2+S:Q613H;;VUM;;True;1272;0
3;2022-01-06 20:17:41;2021-05-31;B.1.617.2+S:Q677H;;VUM;;True;1272;0
3;2022-01-06 20:17:41;2021-05-31;B.1.640;;VUM;VUM;False;1272;0
3;2022-01-06 20:17:41;2021-05-31;B.1.1.7;Alpha;DEV;VOI;False;1272;1181
3;2022-01-06 20:17:41;2021-05-31;B.1.525;;DEV;VUM;False;1272;1
3;2022-01-06 20:17:41;2021-05-31;B.1.617.1;;DEV;VUM;False;1272;0
3;2022-01-06 20:17:41;2021-05-31;B.1.526;;DEV;VUM;False;1272;0
3;2022-01-06 20:17:41;2021-05-31;B.1.1.519;;DEV;VUM;False;1272;0
3;2022-01-06 20:17:41;2021-05-31;B.1.630;;;VUM;False;1272;0
3;2022-01-06 20:17:41;2021-05-31;AZ.5;;;VUM;True;1272;0
3;2022-01-06 20:17:41;2021-06-07;B.1.351;Beta;VOC;VOC;False;1175;1
3;2022-01-06 20:17:41;2021-06-07;P.1;Gamma;VOC;VOC;False;1175;12
3;2022-01-06 20:17:41;2021-06-07;B.1.617.2;Delta;VOC;VOC;False;1175;101
3;2022-01-06 20:17:41;2021-06-07;B.1.1.529;Omicron;VOC;VOC;False;1175;0
3;2022-01-06 20:17:41;2021-06-07;B.1.621;Mu;VOI;VOI;False;1175;5
3;2022-01-06 20:17:41;2021-06-07;C.37;Lambda;VOI;VOI;False;1175;0
3;2022-01-06 20:17:41;2021-06-07;AY.4.2;;VOI;;True;1175;0
3;2022-01-06 20:17:41;2021-06-07;C.36+S:L452R;;VUM;;False;1175;9
3;2022-01-06 20:17:41;2021-06-07;B.1.1.318;;VUM;;False;1175;0
3;2022-01-06 20:17:41;2021-06-07;P.1+S:P681H;;VUM;;True;1175;0
3;2022-01-06 20:17:41;2021-06-07;B.1.617.2+S:K417N;;VUM;;True;1175;0
3;2022-01-06 20:17:41;2021-06-07;C.1.2;;VUM;VUM;False;1175;0
3;2022-01-06 20:17:41;2021-06-07;B.1.617.2+S:E484del;;VUM;;True;1175;0
3;2022-01-06 20:17:41;2021-06-07;B.1.617.2+S:Q613H;;VUM;;True;1175;0
3;2022-01-06 20:17:41;2021-06-07;B.1.617.2+S:Q677H;;VUM;;True;1175;0
3;2022-01-06 20:17:41;2021-06-07;B.1.640;;VUM;VUM;False;1175;0
3;2022-01-06 20:17:41;2021-06-07;B.1.1.7;Alpha;DEV;VOI;False;1175;1037
3;2022-01-06 20:17:41;2021-06-07;B.1.525;;DEV;VUM;False;1175;2
3;2022-01-06 20:17:41;2021-06-07;B.1.617.1;;DEV;VUM;False;1175;4
3;2022-01-06 20:17:41;2021-06-07;B.1.526;;DEV;VUM;False;1175;0
3;2022-01-06 20:17:41;2021-06-07;B.1.1.519;;DEV;VUM;False;1175;0
3;2022-01-06 20:17:41;2021-06-07;B.1.630;;;VUM;False;1175;0
3;2022-01-06 20:17:41;2021-06-07;AZ.5;;;VUM;True;1175;0
3;2022-01-06 20:17:41;2021-06-14;B.1.351;Beta;VOC;VOC;False;1039;1
3;2022-01-06 20:17:41;2021-06-14;P.1;Gamma;VOC;VOC;False;1039;16
3;2022-01-06 20:17:41;2021-06-14;B.1.617.2;Delta;VOC;VOC;False;1039;239
3;2022-01-06 20:17:41;2021-06-14;B.1.1.529;Omicron;VOC;VOC;False;1039;0
3;2022-01-06 20:17:41;2021-06-14;B.1.621;Mu;VOI;VOI;False;1039;9
3;2022-01-06 20:17:41;2021-06-14;C.37;Lambda;VOI;VOI;False;1039;0
3;2022-01-06 20:17:41;2021-06-14;AY.4.2;;VOI;;True;1039;0
3;2022-01-06 20:17:41;2021-06-14;C.36+S:L452R;;VUM;;False;1039;9
3;2022-01-06 20:17:41;2021-06-14;B.1.1.318;;VUM;;False;1039;2
3;2022-01-06 20:17:41;2021-06-14;P.1+S:P681H;;VUM;;True;1039;0
3;2022-01-06 20:17:41;2021-06-14;B.1.617.2+S:K417N;;VUM;;True;1039;1
3;2022-01-06 20:17:41;2021-06-14;C.1.2;;VUM;VUM;False;1039;0
3;2022-01-06 20:17:41;2021-06-14;B.1.617.2+S:E484del;;VUM;;True;1039;0
3;2022-01-06 20:17:41;2021-06-14;B.1.617.2+S:Q613H;;VUM;;True;1039;0
3;2022-01-06 20:17:41;2021-06-14;B.1.617.2+S:Q677H;;VUM;;True;1039;0
3;2022-01-06 20:17:41;2021-06-14;B.1.640;;VUM;VUM;False;1039;0
3;2022-01-06 20:17:41;2021-06-14;B.1.1.7;Alpha;DEV;VOI;False;1039;745
3;2022-01-06 20:17:41;2021-06-14;B.1.525;;DEV;VUM;False;1039;4
3;2022-01-06 20:17:41;2021-06-14;B.1.617.1;;DEV;VUM;False;1039;6
3;2022-01-06 20:17:41;2021-06-14;B.1.526;;DEV;VUM;False;1039;0
3;2022-01-06 20:17:41;2021-06-14;B.1.1.519;;DEV;VUM;False;1039;0
3;2022-01-06 20:17:41;2021-06-14;B.1.630;;;VUM;False;1039;0
3;2022-01-06 20:17:41;2021-06-14;AZ.5;;;VUM;True;1039;0
3;2022-01-06 20:17:41;2021-06-21;B.1.351;Beta;VOC;VOC;False;679;1
3;2022-01-06 20:17:41;2021-06-21;P.1;Gamma;VOC;VOC;False;679;7
3;2022-01-06 20:17:41;2021-06-21;B.1.617.2;Delta;VOC;VOC;False;679;277
3;2022-01-06 20:17:41;2021-06-21;B.1.1.529;Omicron;VOC;VOC;False;679;0
3;2022-01-06 20:17:41;2021-06-21;B.1.621;Mu;VOI;VOI;False;679;3
3;2022-01-06 20:17:41;2021-06-21;C.37;Lambda;VOI;VOI;False;679;1
3;2022-01-06 20:17:41;2021-06-21;AY.4.2;;VOI;;True;679;0
3;2022-01-06 20:17:41;2021-06-21;C.36+S:L452R;;VUM;;False;679;1
3;2022-01-06 20:17:41;2021-06-21;B.1.1.318;;VUM;;False;679;2
3;2022-01-06 20:17:41;2021-06-21;P.1+S:P681H;;VUM;;True;679;0
3;2022-01-06 20:17:41;2021-06-21;B.1.617.2+S:K417N;;VUM;;True;679;0
3;2022-01-06 20:17:41;2021-06-21;C.1.2;;VUM;VUM;False;679;0
3;2022-01-06 20:17:41;2021-06-21;B.1.617.2+S:E484del;;VUM;;True;679;0
3;2022-01-06 20:17:41;2021-06-21;B.1.617.2+S:Q613H;;VUM;;True;679;0
3;2022-01-06 20:17:41;2021-06-21;B.1.617.2+S:Q677H;;VUM;;True;679;0
3;2022-01-06 20:17:41;2021-06-21;B.1.640;;VUM;VUM;False;679;0
3;2022-01-06 20:17:41;2021-06-21;B.1.1.7;Alpha;DEV;VOI;False;679;382
3;2022-01-06 20:17:41;2021-06-21;B.1.525;;DEV;VUM;False;679;0
3;2022-01-06 20:17:41;2021-06-21;B.1.617.1;;DEV;VUM;False;679;1
3;2022-01-06 20:17:41;2021-06-21;B.1.526;;DEV;VUM;False;679;0
3;2022-01-06 20:17:41;2021-06-21;B.1.1.519;;DEV;VUM;False;679;0
3;2022-01-06 20:17:41;2021-06-21;B.1.630;;;VUM;False;679;0
3;2022-01-06 20:17:41;2021-06-21;AZ.5;;;VUM;True;679;0
3;2022-01-06 20:17:41;2021-06-28;B.1.351;Beta;VOC;VOC;False;929;1
3;2022-01-06 20:17:41;2021-06-28;P.1;Gamma;VOC;VOC;False;929;3
3;2022-01-06 20:17:41;2021-06-28;B.1.617.2;Delta;VOC;VOC;False;929;631
3;2022-01-06 20:17:41;2021-06-28;B.1.1.529;Omicron;VOC;VOC;False;929;0
3;2022-01-06 20:17:41;2021-06-28;B.1.621;Mu;VOI;VOI;False;929;5
3;2022-01-06 20:17:41;2021-06-28;C.37;Lambda;VOI;VOI;False;929;1
3;2022-01-06 20:17:41;2021-06-28;AY.4.2;;VOI;;True;929;0
3;2022-01-06 20:17:41;2021-06-28;C.36+S:L452R;;VUM;;False;929;2
3;2022-01-06 20:17:41;2021-06-28;B.1.1.318;;VUM;;False;929;0
3;2022-01-06 20:17:41;2021-06-28;P.1+S:P681H;;VUM;;True;929;0
3;2022-01-06 20:17:41;2021-06-28;B.1.617.2+S:K417N;;VUM;;True;929;0
3;2022-01-06 20:17:41;2021-06-28;C.1.2;;VUM;VUM;False;929;0
3;2022-01-06 20:17:41;2021-06-28;B.1.617.2+S:E484del;;VUM;;True;929;0
3;2022-01-06 20:17:41;2021-06-28;B.1.617.2+S:Q613H;;VUM;;True;929;0
3;2022-01-06 20:17:41;2021-06-28;B.1.617.2+S:Q677H;;VUM;;True;929;1
3;2022-01-06 20:17:41;2021-06-28;B.1.640;;VUM;VUM;False;929;0
3;2022-01-06 20:17:41;2021-06-28;B.1.1.7;Alpha;DEV;VOI;False;929;271
3;2022-01-06 20:17:41;2021-06-28;B.1.525;;DEV;VUM;False;929;1
3;2022-01-06 20:17:41;2021-06-28;B.1.617.1;;DEV;VUM;False;929;1
3;2022-01-06 20:17:41;2021-06-28;B.1.526;;DEV;VUM;False;929;0
3;2022-01-06 20:17:41;2021-06-28;B.1.1.519;;DEV;VUM;False;929;0
3;2022-01-06 20:17:41;2021-06-28;B.1.630;;;VUM;False;929;0
3;2022-01-06 20:17:41;2021-06-28;AZ.5;;;VUM;True;929;0
3;2022-01-06 20:17:41;2021-07-05;B.1.351;Beta;VOC;VOC;False;2449;0
3;2022-01-06 20:17:41;2021-07-05;P.1;Gamma;VOC;VOC;False;2449;3
3;2022-01-06 20:17:41;2021-07-05;B.1.617.2;Delta;VOC;VOC;False;2449;2093
3;2022-01-06 20:17:41;2021-07-05;B.1.1.529;Omicron;VOC;VOC;False;2449;0
3;2022-01-06 20:17:41;2021-07-05;B.1.621;Mu;VOI;VOI;False;2449;0
3;2022-01-06 20:17:41;2021-07-05;C.37;Lambda;VOI;VOI;False;2449;8
3;2022-01-06 20:17:41;2021-07-05;AY.4.2;;VOI;;True;2449;0
3;2022-01-06 20:17:41;2021-07-05;C.36+S:L452R;;VUM;;False;2449;1
3;2022-01-06 20:17:41;2021-07-05;B.1.1.318;;VUM;;False;2449;3
3;2022-01-06 20:17:41;2021-07-05;P.1+S:P681H;;VUM;;True;2449;0
3;2022-01-06 20:17:41;2021-07-05;B.1.617.2+S:K417N;;VUM;;True;2449;0
3;2022-01-06 20:17:41;2021-07-05;C.1.2;;VUM;VUM;False;2449;0
3;2022-01-06 20:17:41;2021-07-05;B.1.617.2+S:E484del;;VUM;;True;2449;0
3;2022-01-06 20:17:41;2021-07-05;B.1.617.2+S:Q613H;;VUM;;True;2449;1
3;2022-01-06 20:17:41;2021-07-05;B.1.617.2+S:Q677H;;VUM;;True;2449;2
3;2022-01-06 20:17:41;2021-07-05;B.1.640;;VUM;VUM;False;2449;0
3;2022-01-06 20:17:41;2021-07-05;B.1.1.7;Alpha;DEV;VOI;False;2449;336
3;2022-01-06 20:17:41;2021-07-05;B.1.525;;DEV;VUM;False;2449;0
3;2022-01-06 20:17:41;2021-07-05;B.1.617.1;;DEV;VUM;False;2449;0
3;2022-01-06 20:17:41;2021-07-05;B.1.526;;DEV;VUM;False;2449;0
3;2022-01-06 20:17:41;2021-07-05;B.1.1.519;;DEV;VUM;False;2449;0
3;2022-01-06 20:17:41;2021-07-05;B.1.630;;;VUM;False;2449;0
3;2022-01-06 20:17:41;2021-07-05;AZ.5;;;VUM;True;2449;0
3;2022-01-06 20:17:41;2021-07-12;B.1.351;Beta;VOC;VOC;False;2236;0
3;2022-01-06 20:17:41;2021-07-12;P.1;Gamma;VOC;VOC;False;2236;2
3;2022-01-06 20:17:41;2021-07-12;B.1.617.2;Delta;VOC;VOC;False;2236;2038
3;2022-01-06 20:17:41;2021-07-12;B.1.1.529;Omicron;VOC;VOC;False;2236;0
3;2022-01-06 20:17:41;2021-07-12;B.1.621;Mu;VOI;VOI;False;2236;0
3;2022-01-06 20:17:41;2021-07-12;C.37;Lambda;VOI;VOI;False;2236;0
3;2022-01-06 20:17:41;2021-07-12;AY.4.2;;VOI;;True;2236;0
3;2022-01-06 20:17:41;2021-07-12;C.36+S:L452R;;VUM;;False;2236;1
3;2022-01-06 20:17:41;2021-07-12;B.1.1.318;;VUM;;False;2236;1
3;2022-01-06 20:17:41;2021-07-12;P.1+S:P681H;;VUM;;True;2236;0
3;2022-01-06 20:17:41;2021-07-12;B.1.617.2+S:K417N;;VUM;;True;2236;0
3;2022-01-06 20:17:41;2021-07-12;C.1.2;;VUM;VUM;False;2236;0
3;2022-01-06 20:17:41;2021-07-12;B.1.617.2+S:E484del;;VUM;;True;2236;0
3;2022-01-06 20:17:41;2021-07-12;B.1.617.2+S:Q613H;;VUM;;True;2236;0
3;2022-01-06 20:17:41;2021-07-12;B.1.617.2+S:Q677H;;VUM;;True;2236;4
3;2022-01-06 20:17:41;2021-07-12;B.1.640;;VUM;VUM;False;2236;0
3;2022-01-06 20:17:41;2021-07-12;B.1.1.7;Alpha;DEV;VOI;False;2236;172
3;2022-01-06 20:17:41;2021-07-12;B.1.525;;DEV;VUM;False;2236;0
3;2022-01-06 20:17:41;2021-07-12;B.1.617.1;;DEV;VUM;False;2236;0
3;2022-01-06 20:17:41;2021-07-12;B.1.526;;DEV;VUM;False;2236;0
3;2022-01-06 20:17:41;2021-07-12;B.1.1.519;;DEV;VUM;False;2236;0
3;2022-01-06 20:17:41;2021-07-12;B.1.630;;;VUM;False;2236;0
3;2022-01-06 20:17:41;2021-07-12;AZ.5;;;VUM;True;2236;0
3;2022-01-06 20:17:41;2021-07-19;B.1.351;Beta;VOC;VOC;False;2122;0
3;2022-01-06 20:17:41;2021-07-19;P.1;Gamma;VOC;VOC;False;2122;4
3;2022-01-06 20:17:41;2021-07-19;B.1.617.2;Delta;VOC;VOC;False;2122;2032
3;2022-01-06 20:17:41;2021-07-19;B.1.1.529;Omicron;VOC;VOC;False;2122;0
3;2022-01-06 20:17:41;2021-07-19;B.1.621;Mu;VOI;VOI;False;2122;0
3;2022-01-06 20:17:41;2021-07-19;C.37;Lambda;VOI;VOI;False;2122;0
3;2022-01-06 20:17:41;2021-07-19;AY.4.2;;VOI;;True;2122;0
3;2022-01-06 20:17:41;2021-07-19;C.36+S:L452R;;VUM;;False;2122;0
3;2022-01-06 20:17:41;2021-07-19;B.1.1.318;;VUM;;False;2122;0
3;2022-01-06 20:17:41;2021-07-19;P.1+S:P681H;;VUM;;True;2122;0
3;2022-01-06 20:17:41;2021-07-19;B.1.617.2+S:K417N;;VUM;;True;2122;0
3;2022-01-06 20:17:41;2021-07-19;C.1.2;;VUM;VUM;False;2122;0
3;2022-01-06 20:17:41;2021-07-19;B.1.617.2+S:E484del;;VUM;;True;2122;0
3;2022-01-06 20:17:41;2021-07-19;B.1.617.2+S:Q613H;;VUM;;True;2122;5
