Version;Date_of_report;Date_of_statistics_week_start;Variant_code;Variant_name;ECDC_category;WHO_category;May_include_samples_listed_before;Sample_size;Variant_cases
3;2022-01-06 20:17:41;2021-10-04;B.1.617.1;;DEV;VUM;False;1479;0
3;2022-01-06 20:17:41;2021-10-04;B.1.526;;DEV;VUM;False;1479;0
3;2022-01-06 20:17:41;2021-10-04;B.1.1.519;;DEV;VUM;False;1479;0
3;2022-01-06 20:17:41;2021-10-04;B.1.630;;;VUM;False;1479;0
3;2022-01-06 20:17:41;2021-10-04;AZ.5;;;VUM;True;1479;0
3;2022-01-06 20:17:41;2021-10-11;B.1.351;Beta;VOC;VOC;False;1674;0
3;2022-01-06 20:17:41;2021-10-11;P.1;Gamma;VOC;VOC;False;1674;0
3;2022-01-06 20:17:41;2021-10-11;B.1.617.2;Delta;VOC;VOC;False;1674;1674
3;2022-01-06 20:17:41;2021-10-11;B.1.1.529;Omicron;VOC;VOC;False;1674;0
3;2022-01-06 20:17:41;2021-10-11;B.1.621;Mu;VOI;VOI;False;1674;0
3;2022-01-06 20:17:41;2021-10-11;C.37;Lambda;VOI;VOI;False;1674;0
3;2022-01-06 20:17:41;2021-10-11;AY.4.2;;VOI;;True;1674;3
3;2022-01-06 20:17:41;2021-10-11;C.36+S:L452R;;VUM;;False;1674;0
3;2022-01-06 20:17:41;2021-10-11;B.1.1.318;;VUM;;False;1674;0
3;2022-01-06 20:17:41;2021-10-11;P.1+S:P681H;;VUM;;True;1674;0
3;2022-01-06 20:17:41;2021-10-11;B.1.617.2+S:K417N;;VUM;;True;1674;1
3;2022-01-06 20:17:41;2021-10-11;C.1.2;;VUM;VUM;False;1674;0
3;2022-01-06 20:17:41;2021-10-11;B.1.617.2+S:E484del;;VUM;;True;1674;0
3;2022-01-06 20:17:41;2021-10-11;B.1.617.2+S:Q613H;;VUM;;True;1674;63
3;2022-01-06 20:17:41;2021-10-11;B.1.617.2+S:Q677H;;VUM;;True;1674;15
3;2022-01-06 20:17:41;2021-10-11;B.1.640;;VUM;VUM;False;1674;0
3;2022-01-06 20:17:41;2021-10-11;B.1.1.7;Alpha;DEV;VOI;False;1674;0
3;2022-01-06 20:17:41;2021-10-11;B.1.525;;DEV;VUM;False;1674;0
3;2022-01-06 20:17:41;2021-10-11;B.1.617.1;;DEV;VUM;False;1674;0
3;2022-01-06 20:17:41;2021-10-11;B.1.526;;DEV;VUM;False;1674;0
3;2022-01-06 20:17:41;2021-10-11;B.1.1.519;;DEV;VUM;False;1674;0
3;2022-01-06 20:17:41;2021-10-11;B.1.630;;;VUM;False;1674;0
3;2022-01-06 20:17:41;2021-10-11;AZ.5;;;VUM;True;1674;0
3;2022-01-06 20:17:41;2021-10-18;B.1.351;Beta;VOC;VOC;False;1514;0
3;2022-01-06 20:17:41;2021-10-18;P.1;Gamma;VOC;VOC;False;1514;0
3;2022-01-06 20:17:41;2021-10-18;B.1.617.2;Delta;VOC;VOC;False;1514;1514
3;2022-01-06 20:17:41;2021-10-18;B.1.1.529;Omicron;VOC;VOC;False;1514;0
3;2022-01-06 20:17:41;2021-10-18;B.1.621;Mu;VOI;VOI;False;1514;0
3;2022-01-06 20:17:41;2021-10-18;C.37;Lambda;VOI;VOI;False;1514;0
3;2022-01-06 20:17:41;2021-10-18;AY.4.2;;VOI;;True;1514;11
3;2022-01-06 20:17:41;2021-10-18;C.36+S:L452R;;VUM;;False;1514;0
3;2022-01-06 20:17:41;2021-10-18;B.1.1.318;;VUM;;False;1514;0
3;2022-01-06 20:17:41;2021-10-18;P.1+S:P681H;;VUM;;True;1514;0
3;2022-01-06 20:17:41;2021-10-18;B.1.617.2+S:K417N;;VUM;;True;1514;2
3;2022-01-06 20:17:41;2021-10-18;C.1.2;;VUM;VUM;False;1514;0
3;2022-01-06 20:17:41;2021-10-18;B.1.617.2+S:E484del;;VUM;;True;1514;0
3;2022-01-06 20:17:41;2021-10-18;B.1.617.2+S:Q613H;;VUM;;True;1514;44
3;2022-01-06 20:17:41;2021-10-18;B.1.617.2+S:Q677H;;VUM;;True;1514;10
3;2022-01-06 20:17:41;2021-10-18;B.1.640;;VUM;VUM;False;1514;0
3;2022-01-06 20:17:41;2021-10-18;B.1.1.7;Alpha;DEV;VOI;False;1514;0
3;2022-01-06 20:17:41;2021-10-18;B.1.525;;DEV;VUM;False;1514;0
3;2022-01-06 20:17:41;2021-10-18;B.1.617.1;;DEV;VUM;False;1514;0
3;2022-01-06 20:17:41;2021-10-18;B.1.526;;DEV;VUM;False;1514;0
3;2022-01-06 20:17:41;2021-10-18;B.1.1.519;;DEV;VUM;False;1514;0
3;2022-01-06 20:17:41;2021-10-18;B.1.630;;;VUM;False;1514;0
3;2022-01-06 20:17:41;2021-10-18;AZ.5;;;VUM;True;1514;0
3;2022-01-06 20:17:41;2021-10-25;B.1.351;Beta;VOC;VOC;False;1913;0
3;2022-01-06 20:17:41;2021-10-25;P.1;Gamma;VOC;VOC;False;1913;0
3;2022-01-06 20:17:41;2021-10-25;B.1.617.2;Delta;VOC;VOC;False;1913;1912
3;2022-01-06 20:17:41;2021-10-25;B.1.1.529;Omicron;VOC;VOC;False;1913;0
3;2022-01-06 20:17:41;2021-10-25;B.1.621;Mu;VOI;VOI;False;1913;0
3;2022-01-06 20:17:41;2021-10-25;C.37;Lambda;VOI;VOI;False;1913;0
3;2022-01-06 20:17:41;2021-10-25;AY.4.2;;VOI;;True;1913;23
3;2022-01-06 20:17:41;2021-10-25;C.36+S:L452R;;VUM;;False;1913;0
3;2022-01-06 20:17:41;2021-10-25;B.1.1.318;;VUM;;False;1913;0
3;2022-01-06 20:17:41;2021-10-25;P.1+S:P681H;;VUM;;True;1913;0
3;2022-01-06 20:17:41;2021-10-25;B.1.617.2+S:K417N;;VUM;;True;1913;0
3;2022-01-06 20:17:41;2021-10-25;C.1.2;;VUM;VUM;False;1913;0
3;2022-01-06 20:17:41;2021-10-25;B.1.617.2+S:E484del;;VUM;;True;1913;0
3;2022-01-06 20:17:41;2021-10-25;B.1.617.2+S:Q613H;;VUM;;True;1913;47
3;2022-01-06 20:17:41;2021-10-25;B.1.617.2+S:Q677H;;VUM;;True;1913;16
3;2022-01-06 20:17:41;2021-10-25;B.1.640;;VUM;VUM;False;1913;1
3;2022-01-06 20:17:41;2021-10-25;B.1.1.7;Alpha;DEV;VOI;False;1913;0
3;2022-01-06 20:17:41;2021-10-25;B.1.525;;DEV;VUM;False;1913;0
3;2022-01-06 20:17:41;2021-10-25;B.1.617.1;;DEV;VUM;False;1913;0
3;2022-01-06 20:17:41;2021-10-25;B.1.526;;DEV;VUM;False;1913;0
3;2022-01-06 20:17:41;2021-10-25;B.1.1.519;;DEV;VUM;False;1913;0
3;2022-01-06 20:17:41;2021-10-25;B.1.630;;;VUM;False;1913;0
3;2022-01-06 20:17:41;2021-10-25;AZ.5;;;VUM;True;1913;0
3;2022-01-06 20:17:41;2021-11-01;B.1.351;Beta;VOC;VOC;False;1994;0
3;2022-01-06 20:17:41;2021-11-01;P.1;Gamma;VOC;VOC;False;1994;0
3;2022-01-06 20:17:41;2021-11-01;B.1.617.2;Delta;VOC;VOC;False;1994;1994
3;2022-01-06 20:17:41;2021-11-01;B.1.1.529;Omicron;VOC;VOC;False;1994;0
3;2022-01-06 20:17:41;2021-11-01;B.1.621;Mu;VOI;VOI;False;1994;0
3;2022-01-06 20:17:41;2021-11-01;C.37;Lambda;VOI;VOI;False;1994;0
3;2022-01-06 20:17:41;2021-11-01;AY.4.2;;VOI;;True;1994;42
3;2022-01-06 20:17:41;2021-11-01;C.36+S:L452R;;VUM;;False;1994;0
3;2022-01-06 20:17:41;2021-11-01;B.1.1.318;;VUM;;False;1994;0
3;2022-01-06 20:17:41;2021-11-01;P.1+S:P681H;;VUM;;True;1994;0
3;2022-01-06 20:17:41;2021-11-01;B.1.617.2+S:K417N;;VUM;;True;1994;0
3;2022-01-06 20:17:41;2021-11-01;C.1.2;;VUM;VUM;False;1994;0
3;2022-01-06 20:17:41;2021-11-01;B.1.617.2+S:E484del;;VUM;;True;1994;0
3;2022-01-06 20:17:41;2021-11-01;B.1.617.2+S:Q613H;;VUM;;True;1994;37
3;2022-01-06 20:17:41;2021-11-01;B.1.617.2+S:Q677H;;VUM;;True;1994;33
3;2022-01-06 20:17:41;2021-11-01;B.1.640;;VUM;VUM;False;1994;0
3;2022-01-06 20:17:41;2021-11-01;B.1.1.7;Alpha;DEV;VOI;False;1994;0
3;2022-01-06 20:17:41;2021-11-01;B.1.525;;DEV;VUM;False;1994;0
3;2022-01-06 20:17:41;2021-11-01;B.1.617.1;;DEV;VUM;False;1994;0
3;2022-01-06 20:17:41;2021-11-01;B.1.526;;DEV;VUM;False;1994;0
3;2022-01-06 20:17:41;2021-11-01;B.1.1.519;;DEV;VUM;False;1994;0
3;2022-01-06 20:17:41;2021-11-01;B.1.630;;;VUM;False;1994;0
3;2022-01-06 20:17:41;2021-11-01;AZ.5;;;VUM;True;1994;0
3;2022-01-06 20:17:41;2021-11-08;B.1.351;Beta;VOC;VOC;False;1803;0
3;2022-01-06 20:17:41;2021-11-08;P.1;Gamma;VOC;VOC;False;1803;0
3;2022-01-06 20:17:41;2021-11-08;B.1.617.2;Delta;VOC;VOC;False;1803;1803
3;2022-01-06 20:17:41;2021-11-08;B.1.1.529;Omicron;VOC;VOC;False;1803;0
3;2022-01-06 20:17:41;2021-11-08;B.1.621;Mu;VOI;VOI;False;1803;0
3;2022-01-06 20:17:41;2021-11-08;C.37;Lambda;VOI;VOI;False;1803;0
3;2022-01-06 20:17:41;2021-11-08;AY.4.2;;VOI;;True;1803;42
3;2022-01-06 20:17:41;2021-11-08;C.36+S:L452R;;VUM;;False;1803;0
3;2022-01-06 20:17:41;2021-11-08;B.1.1.318;;VUM;;False;1803;0
3;2022-01-06 20:17:41;2021-11-08;P.1+S:P681H;;VUM;;True;1803;0
3;2022-01-06 20:17:41;2021-11-08;B.1.617.2+S:K417N;;VUM;;True;1803;2
3;2022-01-06 20:17:41;2021-11-08;C.1.2;;VUM;VUM;False;1803;0
3;2022-01-06 20:17:41;2021-11-08;B.1.617.2+S:E484del;;VUM;;True;1803;0
3;2022-01-06 20:17:41;2021-11-08;B.1.617.2+S:Q613H;;VUM;;True;1803;28
3;2022-01-06 20:17:41;2021-11-08;B.1.617.2+S:Q677H;;VUM;;True;1803;38
3;2022-01-06 20:17:41;2021-11-08;B.1.640;;VUM;VUM;False;1803;0
3;2022-01-06 20:17:41;2021-11-08;B.1.1.7;Alpha;DEV;VOI;False;1803;0
3;2022-01-06 20:17:41;2021-11-08;B.1.525;;DEV;VUM;False;1803;0
3;2022-01-06 20:17:41;2021-11-08;B.1.617.1;;DEV;VUM;False;1803;0
3;2022-01-06 20:17:41;2021-11-08;B.1.526;;DEV;VUM;False;1803;0
3;2022-01-06 20:17:41;2021-11-08;B.1.1.519;;DEV;VUM;False;1803;0
3;2022-01-06 20:17:41;2021-11-08;B.1.630;;;VUM;False;1803;0
3;2022-01-06 20:17:41;2021-11-08;AZ.5;;;VUM;True;1803;0
3;2022-01-06 20:17:41;2021-11-15;B.1.351;Beta;VOC;VOC;False;1894;0
3;2022-01-06 20:17:41;2021-11-15;P.1;Gamma;VOC;VOC;False;1894;0
3;2022-01-06 20:17:41;2021-11-15;B.1.617.2;Delta;VOC;VOC;False;1894;1894
3;2022-01-06 20:17:41;2021-11-15;B.1.1.529;Omicron;VOC;VOC;False;1894;0
3;2022-01-06 20:17:41;2021-11-15;B.1.621;Mu;VOI;VOI;False;1894;0
3;2022-01-06 20:17:41;2021-11-15;C.37;Lambda;VOI;VOI;False;1894;0
3;2022-01-06 20:17:41;2021-11-15;AY.4.2;;VOI;;True;1894;44
3;2022-01-06 20:17:41;2021-11-15;C.36+S:L452R;;VUM;;False;1894;0
3;2022-01-06 20:17:41;2021-11-15;B.1.1.318;;VUM;;False;1894;0
3;2022-01-06 20:17:41;2021-11-15;P.1+S:P681H;;VUM;;True;1894;0
3;2022-01-06 20:17:41;2021-11-15;B.1.617.2+S:K417N;;VUM;;True;1894;0
3;2022-01-06 20:17:41;2021-11-15;C.1.2;;VUM;VUM;False;1894;0
3;2022-01-06 20:17:41;2021-11-15;B.1.617.2+S:E484del;;VUM;;True;1894;0
3;2022-01-06 20:17:41;2021-11-15;B.1.617.2+S:Q613H;;VUM;;True;1894;20
3;2022-01-06 20:17:41;2021-11-15;B.1.617.2+S:Q677H;;VUM;;True;1894;38
3;2022-01-06 20:17:41;2021-11-15;B.1.640;;VUM;VUM;False;1894;0
3;2022-01-06 20:17:41;2021-11-15;B.1.1.7;Alpha;DEV;VOI;False;1894;0
3;2022-01-06 20:17:41;2021-11-15;B.1.525;;DEV;VUM;False;1894;0
3;2022-01-06 20:17:41;2021-11-15;B.1.617.1;;DEV;VUM;False;1894;0
3;2022-01-06 20:17:41;2021-11-15;B.1.526;;DEV;VUM;False;1894;0
3;2022-01-06 20:17:41;2021-11-15;B.1.1.519;;DEV;VUM;False;1894;0
3;2022-01-06 20:17:41;2021-11-15;B.1.630;;;VUM;False;1894;0
3;2022-01-06 20:17:41;2021-11-15;AZ.5;;;VUM;True;1894;0
3;2022-01-06 20:17:41;2021-11-22;B.1.351;Beta;VOC;VOC;False;1927;0
3;2022-01-06 20:17:41;2021-11-22;P.1;Gamma;VOC;VOC;False;1927;0
3;2022-01-06 20:17:41;2021-11-22;B.1.617.2;Delta;VOC;VOC;False;1927;1923
3;2022-01-06 20:17:41;2021-11-22;B.1.1.529;Omicron;VOC;VOC;False;1927;4
3;2022-01-06 20:17:41;2021-11-22;B.1.621;Mu;VOI;VOI;False;1927;0
3;2022-01-06 20:17:41;2021-11-22;C.37;Lambda;VOI;VOI;False;1927;0
3;2022-01-06 20:17:41;2021-11-22;AY.4.2;;VOI;;True;1927;50
3;2022-01-06 20:17:41;2021-11-22;C.36+S:L452R;;VUM;;False;1927;0
3;2022-01-06 20:17:41;2021-11-22;B.1.1.318;;VUM;;False;1927;0
3;2022-01-06 20:17:41;2021-11-22;P.1+S:P681H;;VUM;;True;1927;0
3;2022-01-06 20:17:41;2021-11-22;B.1.617.2+S:K417N;;VUM;;True;1927;0
3;2022-01-06 20:17:41;2021-11-22;C.1.2;;VUM;VUM;False;1927;0
3;2022-01-06 20:17:41;2021-11-22;B.1.617.2+S:E484del;;VUM;;True;1927;0
3;2022-01-06 20:17:41;2021-11-22;B.1.617.2+S:Q613H;;VUM;;True;1927;23
3;2022-01-06 20:17:41;2021-11-22;B.1.617.2+S:Q677H;;VUM;;True;1927;44
3;2022-01-06 20:17:41;2021-11-22;B.1.640;;VUM;VUM;False;1927;0
3;2022-01-06 20:17:41;2021-11-22;B.1.1.7;Alpha;DEV;VOI;False;1927;0
3;2022-01-06 20:17:41;2021-11-22;B.1.525;;DEV;VUM;False;1927;0
3;2022-01-06 20:17:41;2021-11-22;B.1.617.1;;DEV;VUM;False;1927;0
3;2022-01-06 20:17:41;2021-11-22;B.1.526;;DEV;VUM;False;1927;0
3;2022-01-06 20:17:41;2021-11-22;B.1.1.519;;DEV;VUM;False;1927;0
3;2022-01-06 20:17:41;2021-11-22;B.1.630;;;VUM;False;1927;0
3;2022-01-06 20:17:41;2021-11-22;AZ.5;;;VUM;True;1927;0
3;2022-01-06 20:17:41;2021-11-29;B.1.351;Beta;VOC;VOC;False;1892;0
3;2022-01-06 20:17:41;2021-11-29;P.1;Gamma;VOC;VOC;False;1892;0
3;2022-01-06 20:17:41;2021-11-29;B.1.617.2;Delta;VOC;VOC;False;1892;1883
3;2022-01-06 20:17:41;2021-11-29;B.1.1.529;Omicron;VOC;VOC;False;1892;9
3;2022-01-06 20:17:41;2021-11-29;B.1.621;Mu;VOI;VOI;False;1892;0
3;2022-01-06 20:17:41;2021-11-29;C.37;Lambda;VOI;VOI;False;1892;0
3;2022-01-06 20:17:41;2021-11-29;AY.4.2;;VOI;;True;1892;50
3;2022-01-06 20:17:41;2021-11-29;C.36+S:L452R;;VUM;;False;1892;0
3;2022-01-06 20:17:41;2021-11-29;B.1.1.318;;VUM;;False;1892;0
3;2022-01-06 20:17:41;2021-11-29;P.1+S:P681H;;VUM;;True;1892;0
3;2022-01-06 20:17:41;2021-11-29;B.1.617.2+S:K417N;;VUM;;True;1892;0
3;2022-01-06 20:17:41;2021-11-29;C.1.2;;VUM;VUM;False;1892;0
3;2022-01-06 20:17:41;2021-11-29;B.1.617.2+S:E484del;;VUM;;True;1892;0
3;2022-01-06 20:17:41;2021-11-29;B.1.617.2+S:Q613H;;VUM;;True;1892;26
3;2022-01-06 20:17:41;2021-11-29;B.1.617.2+S:Q677H;;VUM;;True;1892;52
3;2022-01-06 20:17:41;2021-11-29;B.1.640;;VUM;VUM;False;1892;0
3;2022-01-06 20:17:41;2021-11-29;B.1.1.7;Alpha;DEV;VOI;False;1892;0
3;2022-01-06 20:17:41;2021-11-29;B.1.525;;DEV;VUM;False;1892;0
3;2022-01-06 20:17:41;2021-11-29;B.1.617.1;;DEV;VUM;False;1892;0
3;2022-01-06 20:17:41;2021-11-29;B.1.526;;DEV;VUM;False;1892;0
3;2022-01-06 20:17:41;2021-11-29;B.1.1.519;;DEV;VUM;False;1892;0
3;2022-01-06 20:17:41;2021-11-29;B.1.630;;;VUM;False;1892;0
3;2022-01-06 20:17:41;2021-11-29;AZ.5;;;VUM;True;1892;0
3;2022-01-06 20:17:41;2021-12-06;B.1.351;Beta;VOC;VOC;False;1876;0
3;2022-01-06 20:17:41;2021-12-06;P.1;Gamma;VOC;VOC;False;1876;0
3;2022-01-06 20:17:41;2021-12-06;B.1.617.2;Delta;VOC;VOC;False;1876;1848
3;2022-01-06 20:17:41;2021-12-06;B.1.1.529;Omicron;VOC;VOC;False;1876;27
3;2022-01-06 20:17:41;2021-12-06;B.1.621;Mu;VOI;VOI;False;1876;0
3;2022-01-06 20:17:41;2021-12-06;C.37;Lambda;VOI;VOI;False;1876;0
3;2022-01-06 20:17:41;2021-12-06;AY.4.2;;VOI;;True;1876;60
3;2022-01-06 20:17:41;2021-12-06;C.36+S:L452R;;VUM;;False;1876;0
3;2022-01-06 20:17:41;2021-12-06;B.1.1.318;;VUM;;False;1876;0
3;2022-01-06 20:17:41;2021-12-06;P.1+S:P681H;;VUM;;True;1876;0
3;2022-01-06 20:17:41;2021-12-06;B.1.617.2+S:K417N;;VUM;;True;1876;0
3;2022-01-06 20:17:41;2021-12-06;C.1.2;;VUM;VUM;False;1876;0
3;2022-01-06 20:17:41;2021-12-06;B.1.617.2+S:E484del;;VUM;;True;1876;0
3;2022-01-06 20:17:41;2021-12-06;B.1.617.2+S:Q613H;;VUM;;True;1876;19
3;2022-01-06 20:17:41;2021-12-06;B.1.617.2+S:Q677H;;VUM;;True;1876;48
3;2022-01-06 20:17:41;2021-12-06;B.1.640;;VUM;VUM;False;1876;0
3;2022-01-06 20:17:41;2021-12-06;B.1.1.7;Alpha;DEV;VOI;False;1876;0
3;2022-01-06 20:17:41;2021-12-06;B.1.525;;DEV;VUM;False;1876;0
3;2022-01-06 20:17:41;2021-12-06;B.1.617.1;;DEV;VUM;False;1876;0
3;2022-01-06 20:17:41;2021-12-06;B.1.526;;DEV;VUM;False;1876;0
3;2022-01-06 20:17:41;2021-12-06;B.1.1.519;;DEV;VUM;False;1876;0
3;2022-01-06 20:17:41;2021-12-06;B.1.630;;;VUM;False;1876;0
3;2022-01-06 20:17:41;2021-12-06;AZ.5;;;VUM;True;1876;0
3;2022-01-06 20:17:41;2021-12-13;B.1.351;Beta;VOC;VOC;False;1827;0
3;2022-01-06 20:17:41;2021-12-13;P.1;Gamma;VOC;VOC;False;1827;0
3;2022-01-06 20:17:41;2021-12-13;B.1.617.2;Delta;VOC;VOC;False;1827;1662
3;2022-01-06 20:17:41;2021-12-13;B.1.1.529;Omicron;VOC;VOC;False;1827;164
3;2022-01-06 20:17:41;2021-12-13;B.1.621;Mu;VOI;VOI;False;1827;0
3;2022-01-06 20:17:41;2021-12-13;C.37;Lambda;VOI;VOI;False;1827;0
3;2022-01-06 20:17:41;2021-12-13;AY.4.2;;VOI;;True;1827;58
3;2022-01-06 20:17:41;2021-12-13;C.36+S:L452R;;VUM;;False;1827;0
3;2022-01-06 20:17:41;2021-12-13;B.1.1.318;;VUM;;False;1827;0
3;2022-01-06 20:17:41;2021-12-13;P.1+S:P681H;;VUM;;True;1827;0
3;2022-01-06 20:17:41;2021-12-13;B.1.617.2+S:K417N;;VUM;;True;1827;0
3;2022-01-06 20:17:41;2021-12-13;C.1.2;;VUM;VUM;False;1827;0
3;2022-01-06 20:17:41;2021-12-13;B.1.617.2+S:E484del;;VUM;;True;1827;0
3;2022-01-06 20:17:41;2021-12-13;B.1.617.2+S:Q613H;;VUM;;True;1827;13
3;2022-01-06 20:17:41;2021-12-13;B.1.617.2+S:Q677H;;VUM;;True;1827;42
3;2022-01-06 20:17:41;2021-12-13;B.1.640;;VUM;VUM;False;1827;0
3;2022-01-06 20:17:41;2021-12-13;B.1.1.7;Alpha;DEV;VOI;False;1827;0
3;2022-01-06 20:17:41;2021-12-13;B.1.525;;DEV;VUM;False;1827;0
3;2022-01-06 20:17:41;2021-12-13;B.1.617.1;;DEV;VUM;False;1827;0
3;2022-01-06 20:17:41;2021-12-13;B.1.526;;DEV;VUM;False;1827;0
3;2022-01-06 20:17:41;2021-12-13;B.1.1.519;;DEV;VUM;False;1827;0
3;2022-01-06 20:17:41;2021-12-13;B.1.630;;;VUM;False;1827;0
3;2022-01-06 20:17:41;2021-12-13;AZ.5;;;VUM;True;1827;0
3;2022-01-06 20:17:41;2021-12-20;B.1.351;Beta;VOC;VOC;False;1293;0
3;2022-01-06 20:17:41;2021-12-20;P.1;Gamma;VOC;VOC;False;1293;0
3;2022-01-06 20:17:41;2021-12-20;B.1.617.2;Delta;VOC;VOC;False;1293;930
3;2022-01-06 20:17:41;2021-12-20;B.1.1.529;Omicron;VOC;VOC;False;1293;363
3;2022-01-06 20:17:41;2021-12-20;B.1.621;Mu;VOI;VOI;False;1293;0
3;2022-01-06 20:17:41;2021-12-20;C.37;Lambda;VOI;VOI;False;1293;0
3;2022-01-06 20:17:41;2021-12-20;AY.4.2;;VOI;;True;1293;44
3;2022-01-06 20:17:41;2021-12-20;C.36+S:L452R;;VUM;;False;1293;0
3;2022-01-06 20:17:41;2021-12-20;B.1.1.318;;VUM;;False;1293;0
3;2022-01-06 20:17:41;2021-12-20;P.1+S:P681H;;VUM;;True;1293;0
3;2022-01-06 20:17:41;2021-12-20;B.1.617.2+S:K417N;;VUM;;True;1293;0
3;2022-01-06 20:17:41;2021-12-20;C.1.2;;VUM;VUM;False;1293;0
3;2022-01-06 20:17:41;2021-12-20;B.1.617.2+S:E484del;;VUM;;True;1293;0
3;2022-01-06 20:17:41;2021-12-20;B.1.617.2+S:Q613H;;VUM;;True;1293;11
3;2022-01-06 20:17:41;2021-12-20;B.1.617.2+S:Q677H;;VUM;;True;1293;19
3;2022-01-06 20:17:41;2021-12-20;B.1.640;;VUM;VUM;False;1293;0
3;2022-01-06 20:17:41;2021-12-20;B.1.1.7;Alpha;DEV;VOI;False;1293;0
3;2022-01-06 20:17:41;2021-12-20;B.1.525;;DEV;VUM;False;1293;0
3;2022-01-06 20:17:41;2021-12-20;B.1.617.1;;DEV;VUM;False;1293;0
3;2022-01-06 20:17:41;2021-12-20;B.1.526;;DEV;VUM;False;1293;0
3;2022-01-06 20:17:41;2021-12-20;B.1.1.519;;DEV;VUM;False;1293;0
3;2022-01-06 20:17:41;2021-12-20;B.1.630;;;VUM;False;1293;0
3;2022-01-06 20:17:41;2021-12-20;AZ.5;;;VUM;True;1293;0
